beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,height_cm,shoulder_width_cm,chest_circumference_cm,waist_circumference_cm,hip_circumference_cm,arm_length_cm,leg_length_cm
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,0.0,0.0,-5.0,130.48027753829956,41.04360342025757,83.8555634021759,79.24425601959229,82.77950286865234,47.5065678358078,71.7314749956131
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,131.4449667930603,40.24156928062439,82.34419822692871,77.7144730091095,81.44299387931824,47.69999980926514,72.13977873325348
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,132.44891166687012,39.49752748012543,80.85678219795227,76.08018517494202,80.07842302322388,47.90011644363403,72.55354225635529
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,0.0,5.0,-5.0,129.93206977844238,39.847585558891296,90.34281969070435,86.9428277015686,89.13840651512146,48.94966930150986,70.96266746520996
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,130.94487190246582,39.06400501728058,88.93858194351196,85.35601496696472,87.66229748725891,49.13969933986664,71.36560678482056
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,131.95884227752686,39.95770215988159,87.42862939834595,83.71111750602722,86.20941638946533,49.33627545833588,71.7740148305893
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,-5.0,-5.0,131.35905265808105,40.26837348937988,83.87274742126465,66.12732410430908,83.46039652824402,46.19881510734558,72.76701331138611
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,-5.0,0.0,132.30546712875366,39.64770436286926,82.68225193023682,64.71288800239563,82.43153095245361,46.40076905488968,73.18440079689026
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,-5.0,5.0,133.2939863204956,39.76814150810242,81.42322301864624,63.08106780052185,81.50554895401001,46.60956412553787,73.60707521438599
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,0.0,-5.0,130.79627752304077,38.11536431312561,91.1957859992981,73.08210134506226,90.59346318244934,47.63364940881729,71.96560204029083
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,131.7899465560913,37.57858872413635,89.77770805358887,71.41761779785156,89.31694030761719,47.83197045326233,72.3779559135437
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,132.8039050102234,38.51848244667053,88.41579556465149,69.89455819129944,87.94513940811157,48.03701043128967,72.79560267925262
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,5.0,-5.0,130.285906791687,38.08110952377319,97.91722893714905,80.51745295524597,97.7681577205658,49.074363708496094,71.18435204029083
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,131.2998652458191,39.10834193229675,96.43406867980957,78.8642406463623,95.95372676849365,49.26922023296356,71.59130871295929
5.0,5.0,-5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,132.31382369995117,40.143680572509766,95.0487494468689,77.25827097892761,94.59536075592041,49.47064816951752,72.00356125831604
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,135.39156913757324,43.60668659210205,83.03039073944092,98.24023842811584,80.7701587677002,45.984017848968506,82.56515860557556
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,-5.0,0.0,136.35590076446533,42.814087867736816,81.77351951599121,96.61539196968079,79.82307076454163,46.18682265281677,82.95952081680298
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,-5.0,5.0,137.32060194015503,43.61335039138794,80.57429194450378,95.19127607345581,78.87412905693054,46.396397054195404,83.35940539836884
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,0.0,-5.0,134.8430037498474,41.259121894836426,89.36911821365356,105.80273866653442,87.35573887825012,47.40893542766571,81.79929256439209
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,0.0,0.0,135.80769300460815,40.51472544670105,88.08338642120361,104.26216125488281,86.11394762992859,47.60802239179611,82.18934535980225
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,0.0,5.0,136.77237033843994,43.276041746139526,86.84164881706238,102.74296998977661,84.81699824333191,47.81375229358673,82.58492052555084
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,5.0,-5.0,134.29478406906128,39.57938551902771,95.95929384231567,113.67305517196655,93.60900521278381,48.84005784988403,81.05277121067047
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,5.0,0.0,135.2623701095581,40.311092138290405,94.55925226211548,112.13436126708984,92.31734275817871,49.03559684753418,81.4382553100586
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,5.0,5.0,136.27632856369019,43.20165514945984,93.20435523986816,110.5614423751831,91.07924103736877,49.23764020204544,81.8292647600174
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,-5.0,-5.0,135.70350408554077,41.89775288105011,90.89329242706299,91.28295183181763,89.41943049430847,46.115562319755554,82.71895349025726
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,-5.0,0.0,136.6681933403015,43.102920055389404,89.65620398521423,89.72988724708557,87.98099160194397,46.323275566101074,83.11700522899628
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,-5.0,5.0,137.63288259506226,44.138917326927185,87.60475516319275,88.25634717941284,86.9753897190094,46.53777480125427,83.52037370204926
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,0.0,-5.0,135.1552963256836,40.61115384101868,97.5750207901001,98.67054224014282,96.1897611618042,47.537973523139954,81.94076120853424
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,0.0,0.0,136.11997365951538,41.44100546836853,96.16117477416992,97.15344309806824,94.7799026966095,47.741904854774475,82.3344349861145
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,0.0,5.0,137.12140321731567,44.519031047821045,94.82886791229248,95.68320512771606,93.48485469818115,47.952498495578766,82.73342847824097
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,5.0,-5.0,134.60707664489746,40.800949931144714,104.25938367843628,106.6097617149353,102.42979526519775,48.966678977012634,81.1814934015274
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,5.0,0.0,135.61735153198242,41.68182909488678,102.71527767181396,105.04171848297119,101.03238821029663,49.16699677705765,81.5705418586731
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,5.0,5.0,136.63132190704346,42.70017147064209,101.23064517974854,103.60532999038696,99.76749420166016,49.37385767698288,81.96487128734589
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,-5.0,-5.0,136.015784740448,41.1243200302124,97.12098836898804,85.62051653862,96.47780656814575,46.25270962715149,82.92955160140991
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,-5.0,0.0,136.9804859161377,42.36271381378174,95.73227167129517,83.92372727394104,95.21633982658386,46.465325355529785,83.33154320716858
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,-5.0,5.0,137.9664659500122,43.70715618133545,94.6738064289093,82.43206739425659,93.99998784065247,46.68474197387695,83.73863399028778
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,0.0,-5.0,135.46757698059082,41.837841272354126,104.49391603469849,92.18915700912476,104.52903509140015,47.67249375581741,82.14011490345001
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,0.0,0.0,136.4624261856079,42.94389486312866,103.27924489974976,90.6809389591217,103.18771600723267,47.881270945072174,82.53769874572754
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,0.0,5.0,137.47638463974,44.25613284111023,101.77021026611328,89.1835629940033,101.5102744102478,48.09672236442566,82.94039070606232
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,5.0,-5.0,134.9583864212036,41.42167270183563,112.43691444396973,100.05903244018555,111.32746934890747,49.09869432449341,81.36924505233765
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,5.0,0.0,135.97233295440674,42.416369915008545,110.43368577957153,98.51584434509277,109.75704193115234,49.303801357746124,81.76215291023254
5.0,5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,5.0,5.0,136.98630332946777,43.61761510372162,108.9152455329895,96.9740092754364,108.33094120025635,49.515461921691895,82.16014206409454
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,-5.0,-5.0,133.81973505020142,42.396777868270874,74.25272464752197,90.72273969650269,72.10050225257874,46.643003821372986,79.06701862812042
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,-5.0,0.0,134.7813606262207,42.293986678123474,73.07993173599243,89.28684592247009,70.77828645706177,46.83806002140045,79.47008609771729
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,-5.0,5.0,135.7460618019104,41.50139093399048,71.84481024742126,87.86360621452332,69.62312459945679,47.03984260559082,79.8787772655487
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,0.0,-5.0,133.26845169067383,41.5518581867218,80.70812225341797,98.25029373168945,78.64071130752563,48.07635843753815,78.28868329524994
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,0.0,0.0,134.23315286636353,40.62546193599701,79.41710352897644,96.8023955821991,77.37162113189697,48.26790541410446,78.68729829788208
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,0.0,5.0,135.19785404205322,41.52560830116272,78.14432978630066,95.31763195991516,76.19181275367737,48.46604764461517,79.09152805805206
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,5.0,-5.0,132.72024393081665,39.145857095718384,87.21725940704346,106.08346462249756,84.69586372375488,49.515534937381744,77.53009796142578
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,5.0,0.0,133.68494510650635,38.292646408081055,85.78714728355408,104.61649894714355,83.32677483558655,49.703726172447205,77.92398929595947
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,5.0,5.0,134.69858169555664,40.872782468795776,84.42226648330688,103.02177667617798,82.18390345573425,49.89838749170303,78.32349836826324
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,-5.0,-5.0,134.12896394729614,41.46791398525238,80.37581443786621,83.9659035205841,79.55268621444702,46.76973819732666,79.22679483890533
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,-5.0,0.0,135.09364128112793,40.61603546142578,79.03878688812256,82.20677375793457,77.71188020706177,46.969686448574066,79.63353991508484
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,-5.0,5.0,136.05834245681763,41.73704385757446,77.77615785598755,80.81201314926147,76.48798823356628,47.176381945610046,80.04569709300995
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,0.0,-5.0,133.58075618743896,40.091049671173096,88.48037123680115,91.19976758956909,87.05887794494629,48.20067584514618,78.43564450740814
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,134.54543352127075,41.1074697971344,86.71295642852783,89.691162109375,85.6402337551117,48.39705377817154,78.8378894329071
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,135.54364442825317,42.117395997047424,84.67832207679749,88.17895650863647,84.38050746917725,48.60004484653473,79.245525598526
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,5.0,-5.0,133.03252458572388,38.53909373283386,95.3259289264679,98.93454313278198,93.45178008079529,49.63753521442413,77.66379714012146
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,134.03959274291992,39.59552049636841,93.7482237815857,97.43649959564209,92.25934743881226,49.83049035072327,78.06122899055481
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,135.05356311798096,40.491798520088196,92.30339527130127,95.91892957687378,90.84793329238892,50.02993941307068,78.46405506134033
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,-5.0,-5.0,134.44980382919312,39.701032638549805,88.47175240516663,77.3838758468628,87.19403743743896,46.90203070640564,79.44613993167877
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,-5.0,0.0,135.40594577789307,41.010087728500366,87.03965544700623,75.69891810417175,85.92275381088257,47.10686504840851,79.85685169696808
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,-5.0,5.0,136.3887071609497,42.30344891548157,85.74824333190918,74.30323362350464,84.69716310501099,47.31847196817398,80.27276992797852
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,0.0,-5.0,133.8930368423462,38.41955065727234,95.19851207733154,84.68107581138611,94.27559971809387,48.33045154809952,78.64342927932739
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,134.88465547561646,39.558640122413635,93.95270347595215,83.20561647415161,93.16357374191284,48.531654477119446,79.04961705207825
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,135.8986258506775,40.697264671325684,92.58275628089905,81.71058297157288,92.06699728965759,48.739492893218994,79.46099638938904
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,5.0,-5.0,133.38061571121216,38.99803161621094,102.41113901138306,92.47527718544006,100.93388557434082,49.76489692926407,77.85959839820862
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,134.3945860862732,39.947670698165894,100.93746185302734,90.96057415008545,99.85888600349426,49.962617456912994,78.260937333107
5.0,5.0,-5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,135.40854454040527,40.89154005050659,99.4950532913208,89.48659300804138,98.6625075340271,50.16685426235199,78.66747677326202
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,132.2515368461609,41.98894500732422,65.67040681838989,83.63273739814758,63.19383382797241,47.31622040271759,75.58919191360474
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,-5.0,0.0,133.20682048797607,41.83468222618103,63.767874240875244,82.17934966087341,61.89664602279663,47.5036546587944,76.00169777870178
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,-5.0,5.0,134.17152166366577,41.090285778045654,61.886513233184814,80.68305850028992,60.10982394218445,47.697775065898895,76.41997635364532
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,0.0,-5.0,131.6939115524292,40.52756130695343,72.18139171600342,90.974360704422,69.77823376655579,48.75756353139877,74.79741871356964
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,0.0,0.0,132.6586127281189,40.39148986339569,70.98223567008972,89.45819139480591,68.61404776573181,48.94169718027115,75.20533204078674
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,0.0,5.0,133.62329006195068,39.52002227306366,69.62637901306152,87.98697590827942,67.32599139213562,49.13237541913986,75.61900913715363
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,5.0,-5.0,131.14570379257202,38.56928050518036,78.51167321205139,98.6448347568512,76.22397541999817,50.204357504844666,74.02580976486206
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,5.0,0.0,132.11039304733276,38.309139013290405,77.11742520332336,97.19598293304443,75.00979900360107,50.38534700870514,74.42883253097534
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,5.0,5.0,133.12081098556519,37.47332692146301,75.78832507133484,95.58776617050171,73.49516749382019,50.57273805141449,74.83761012554169
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-5.0,-5.0,132.56734609603882,40.18830955028534,71.81140184402466,76.71201825141907,70.00135779380798,47.43817895650864,75.75529515743256
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-5.0,0.0,133.5191249847412,40.078359842300415,70.44785618782043,75.06786584854126,68.75615119934082,47.630488872528076,76.17148458957672
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-5.0,5.0,134.483802318573,39.3636018037796,69.23585534095764,73.74663352966309,67.57178902626038,47.82950133085251,76.59324705600739
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,0.0,-5.0,132.00620412826538,39.649173617362976,78.31860184669495,83.86872410774231,76.75312161445618,48.877209424972534,74.95021224021912
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,132.97089338302612,38.87742757797241,76.94253921508789,82.343190908432,75.50697326660156,49.06614422798157,75.36176145076752
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,133.96587371826172,38.04578185081482,75.78137516975403,80.8357298374176,74.42657351493835,49.261657893657684,75.7788598537445
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,5.0,-5.0,131.45798444747925,38.09284269809723,85.81470251083374,91.30809307098389,84.16473269462585,50.32178461551666,74.16475415229797
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,132.46183395385742,37.32017278671265,83.82591605186462,89.85406160354614,82.68042206764221,50.50751268863678,74.5713323354721
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,133.4757924079895,38.140177726745605,82.47520327568054,88.35802674293518,81.30463361740112,50.69966912269592,74.98345077037811
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,-5.0,-5.0,132.88891315460205,39.09253180027008,79.77269291877747,70.33548951148987,78.46605777740479,47.56566286087036,75.98402202129364
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,-5.0,0.0,133.83187055587769,38.47212791442871,78.4138560295105,68.54286789894104,77.02747583389282,47.76283651590347,76.40422284603119
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,-5.0,5.0,134.8109483718872,39.59289789199829,77.18178033828735,67.1484112739563,75.78290700912476,47.966744005680084,76.82980000972748
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,0.0,-5.0,132.32613801956177,37.957561016082764,86.31131052970886,77.26187109947205,85.30563712120056,49.0022674202919,75.16706883907318
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,133.3069086074829,37.22253441810608,85.0510835647583,75.7079541683197,83.87942910194397,49.19601231813431,75.58261752128601
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,134.320867061615,38.217854499816895,83.69121551513672,74.27563071250916,82.61077404022217,49.39635694026947,76.00353956222534
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,5.0,-5.0,131.80285692214966,37.51643896102905,93.3674693107605,84.8387360572815,92.21909046173096,50.44453740119934,74.3692696094513
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,132.81681537628174,38.443851470947266,92.10416078567505,83.30264687538147,90.61579704284668,50.634998083114624,74.77980554103851
5.0,5.0,-5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,133.83078575134277,39.41887319087982,90.65224528312683,81.81046843528748,89.36084508895874,50.8319228887558,75.19571781158447
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,131.17144107818604,42.59986877441406,97.49446511268616,99.8579740524292,97.28423953056335,43.95635724067688,76.19290053844452
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,132.13613033294678,42.41306781768799,96.12784385681152,98.22140336036682,95.71152329444885,44.17223036289215,76.57866179943085
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,133.10081958770752,42.73706376552582,94.76163983345032,95.86464762687683,94.57120299339294,44.39506381750107,76.96976661682129
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,130.6232213973999,42.37135052680969,103.952157497406,107.6427698135376,103.26024293899536,45.366281270980835,75.48238337039948
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,131.5879225730896,41.739678382873535,102.55812406539917,106.01644515991211,102.25253105163574,45.5780029296875,75.86281597614288
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,132.55606889724731,41.88432693481445,101.27280950546265,103.3193826675415,101.40248537063599,45.79654633998871,76.24861299991608
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,130.07501363754272,41.46958589553833,110.52820682525635,115.70138931274414,109.40724611282349,46.783119440078735,74.79331195354462
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,131.05202913284302,41.524845361709595,109.28400754928589,113.90831470489502,108.60412120819092,46.99087738990784,75.16822516918182
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,132.0659875869751,40.75435996055603,107.85510540008545,111.41761541366577,107.78976678848267,47.20533788204193,75.54851770401001
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,131.48373365402222,42.97674596309662,106.24665021896362,93.41789484024048,105.62679767608643,44.09376531839371,76.36225819587708
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,-5.0,0.0,132.448410987854,42.4400269985199,104.84567880630493,91.87883138656616,104.12936210632324,44.31467205286026,76.7517238855362
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,-5.0,5.0,133.4131121635437,41.239434480667114,103.36806774139404,90.37845134735107,102.98541784286499,44.5425346493721,77.14629173278809
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,0.0,-5.0,130.93551397323608,40.00769257545471,112.79938220977783,100.83032846450806,112.02142238616943,45.50105631351471,75.63866078853607
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,131.90020322799683,40.359681844711304,111.10845804214478,99.4328260421753,110.67246198654175,45.71774750947952,76.02271139621735
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,132.9110622406006,39.17999565601349,109.7036361694336,97.90237545967102,109.91755723953247,45.94128429889679,76.41188204288483
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,130.39305210113525,39.86330032348633,119.29857730865479,108.72906446456909,119.04321908950806,46.915362775325775,74.93606507778168
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,131.4070224761963,41.152048110961914,117.85167455673218,107.07129240036011,118.18183660507202,47.12803214788437,75.31445622444153
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,132.4209690093994,42.147114872932434,116.61190986633301,105.68395853042603,116.85831546783447,47.34742194414139,75.6980150938034
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,131.79601430892944,40.19434154033661,114.70950841903687,87.79411315917969,114.70519304275513,44.23694908618927,76.59284472465515
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,132.76550769805908,40.72309732437134,113.0653977394104,85.98507642745972,112.87145614624023,44.46287453174591,76.98632478713989
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,133.77765417099,40.256673097610474,111.82838678359985,84.36358571052551,112.19743490219116,44.69576179981232,77.38470733165741
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,131.24780654907227,38.51960897445679,121.42583131790161,94.72916722297668,120.58463096618652,45.641496777534485,75.85741579532623
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,132.25208520889282,39.82335329055786,120.1337456703186,93.173748254776,119.78577375411987,45.86315453052521,76.24542713165283
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,133.2660436630249,42.998191714286804,118.74767541885376,91.77193641662598,118.87240409851074,46.09166085720062,76.63837373256683
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,130.74804544448853,37.67085075378418,128.00071239471436,102.38875150680542,128.1179904937744,47.053176164627075,75.14253556728363
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,131.7620038986206,39.16541934013367,126.75728797912598,100.77451467514038,127.1082878112793,47.2707524895668,75.52484571933746
5.0,5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,132.77597427368164,44.81515288352966,125.4763126373291,99.19225573539734,125.73552131652832,47.495055198669434,75.91210007667542
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,129.5969009399414,41.8203741312027,88.69980573654175,92.4084722995758,87.80560493469238,44.59170401096344,72.65951633453369
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,-5.0,0.0,130.56159019470215,42.47673153877258,87.39517331123352,90.87857007980347,86.38394474983215,44.79946196079254,73.05371463298798
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,-5.0,5.0,131.5262794494629,41.17443263530731,85.80699563026428,89.02717232704163,85.4021668434143,45.014140009880066,73.45334589481354
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,0.0,-5.0,129.04868125915527,42.479848861694336,95.00574469566345,100.09205341339111,94.40569877624512,46.010930836200714,71.93731367588043
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,0.0,0.0,130.01338243484497,41.83205962181091,93.54170560836792,98.239004611969,93.25928688049316,46.214739978313446,72.32597470283508
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,0.0,5.0,130.97831010818481,41.91884398460388,92.2040581703186,96.62818908691406,92.05366969108582,46.42535448074341,72.7200835943222
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,5.0,-5.0,128.5004734992981,41.595324873924255,101.44656896591187,107.82684087753296,101.12502574920654,47.43661731481552,71.23724222183228
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,5.0,0.0,129.47427034378052,41.580089926719666,99.95464086532593,106.23786449432373,99.8486578464508,47.63668030500412,71.6201514005661
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,5.0,5.0,130.4882287979126,40.21972417831421,98.82410764694214,104.48353290557861,98.57614040374756,47.84340262413025,72.00851440429688
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,-5.0,-5.0,129.9091935157776,40.51734209060669,97.13744521141052,86.28712296485901,96.54439687728882,44.724200665950775,72.83596992492676
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,-5.0,0.0,130.87387084960938,40.74292778968811,95.77455520629883,84.5013678073883,95.27796506881714,44.93698626756668,73.23386669158936
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,-5.0,5.0,131.83857202529907,40.42641520500183,94.374680519104,83.00720453262329,94.09056305885315,45.156700909137726,73.63697290420532
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,0.0,-5.0,129.36097383499146,39.22819495201111,103.51879596710205,93.58112812042236,102.85791158676147,46.1408868432045,72.10012972354889
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,130.3256630897522,38.91667127609253,102.27406024932861,92.00979471206665,101.70222520828247,46.34966552257538,72.49239683151245
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,0.0,5.0,131.3333034515381,38.366979360580444,100.89879035949707,90.25862216949463,100.41476488113403,46.565258502960205,72.88989722728729
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,5.0,-5.0,128.81529331207275,39.858245849609375,110.19536256790161,101.33566856384277,110.10085344314575,47.56414294242859,71.38588428497314
5.0,5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,129.8292636871338,39.76353704929352,108.77978801727295,99.56983923912048,108.70822668075562,47.76910841464996,71.77226543426514
